Flag,Time,Tweet,Source,Link,nTweets_in_Cluster,nSource,BestSim,AveSim,nFeatures,nClusters
0,"('2015-08-13 19:37:44',)",Chelsea Manning faces possible solitary confinement for copy of Vanity Fair with Jenner cover:  ,abc,http://t.co/hAPTganYi2,8,5,0.39872615,0.371658777,58,44
0,"('2015-08-13 19:48:22',)","No, he’s not a serial killer. This Brit just wants to have dinner with you. ",washingtonpost,http://t.co/Zxr1RypYXs,6,5,0.442213842,0.421819934,56,43
0,"('2015-08-13 19:58:38',)",Chelsea Manning faces possible solitary confinement for copy of Vanity Fair with Jenner cover:  ,abc,http://t.co/hAPTganYi2,9,7,0.387784864,0.353106862,60,46
0,"('2015-08-13 20:09:21',)",RT @CNNVideo: A courtroom artist is apologizing after her sketch of #TomBrady has gone viral. See why:  @wcbs880,cnn,http://t.co/XNX3shxv2c,6,4,0.442102436,0.429087059,61,48
0,"('2015-08-13 20:19:35',)","Friday's Metro: ""Peer forced to face child sex abuse charges""  (via @suttonnick) #TomorrowsPapersToday #BBCPapers",bbcnews,http://t.co/mCNbqkXE9e,5,1,0.944878915,0.925476597,61,48
0,"('2015-08-13 20:30:18',)","Friday's Daily Mail: ""The man with no conscience"" 
#tomorrowspaperstoday #BBCpapers (via @suttonnick)",bbcnews,http://t.co/zAXrdXirWF,6,1,0.914285792,0.894032048,64,50
0,"('2015-08-13 20:37:17',)",Be sure to follow @usatoday2016 for all your election coverage. ,usatoday,https://t.co/PE38sOH3iH,5,5,0.503901507,0.46212875,65,52
0,"('2015-08-13 20:45:06',)","Friday's Daily Mail: ""The man with no conscience"" 
#tomorrowspaperstoday #BBCpapers (via @suttonnick)",bbcnews,http://t.co/zAXrdXirWF,6,1,0.919145522,0.851785878,63,49
0,"('2015-08-13 20:54:04',)",9-year-old’s 911 call may have saved diabetic grandfather’s life: “I couldn’t be more proud”  ,abc,http://t.co/lBqBHJhMZH,6,5,0.442104111,0.428763023,66,51
0,"('2015-08-13 21:03:22',)","Stunning Sausalito ‘treehouse’ lingers on market for over 140 days. Why?
 ",sfgate,http://t.co/WocCrjmUnm,9,6,0.374995868,0.348145649,67,50
0,"('2015-08-13 21:13:09',)",Sororities look to push past Hollywood stereotypes: Campus Voices ,usatoday,http://t.co/7OTwl0LTf7,11,7,0.341908604,0.308900161,72,53
0,"('2015-08-13 21:20:21',)",More Californians are installing gray-water systems for guilt-free green grass:  ,wsj,http://t.co/4c1O9s8BRr,8,7,0.406794094,0.370423071,67,50
0,"('2015-08-13 21:30:59',)","Gore 2016? Yep, there's apparently talk ",usatoday,http://t.co/4g4nn1YBqN,9,8,0.380679249,0.356835245,68,51
0,"('2015-08-13 21:41:37',)",OPINION: Westerners are blindly complicit in physical and metaphorical erasure of Palestinians  ,ajenglish,http://t.co/kXBE6W6wQW,13,8,0.324351761,0.293579885,68,51
0,"('2015-08-13 21:50:21',)",These CEOs make the most money compared with their workers  ,bw,http://t.co/us1imbT4MK,10,6,0.367639596,0.334879137,64,48
0,"('2015-08-13 22:00:43',)","Stunning Sausalito ‘treehouse’ lingers on market for over 140 days. Why?
 ",sfgate,http://t.co/WocCrjmUnm,7,7,0.418878414,0.385909631,61,46
0,"('2015-08-13 22:11:04',)",RT @BBCNewsnight: .@KirstyWark's interview with @YvetteCooperMP is up now on YouTube  #newsnight ,bbcnews,http://t.co/vLprnElNxZ,7,6,0.412424776,0.381984654,60,46
0,"('2015-08-13 22:21:10',)","Friday's Daily Mail: ""The man with no conscience"" 
#tomorrowspaperstoday #BBCpapers (via @suttonnick)",bbcnews,http://t.co/zAXrdXirWF,4,1,0.963086806,0.908370752,58,45
0,"('2015-08-13 22:31:25',)",Château Lafite prices are sinking. Is now the time to buy a case?  ,bw,http://t.co/FJZmkPhfst,6,5,0.466995815,0.419911891,56,42
0,"('2015-08-13 22:41:33',)",Presto picks up hot series Mr Robot ,newscomauhq,http://t.co/YLeCsWEJEV,6,5,0.45739092,0.433737316,55,41
0,"('2015-08-13 22:50:22',)",OPINION: Westerners are blindly complicit in physical and metaphorical erasure of Palestinians  ,ajenglish,http://t.co/kXBE6W6wQW,6,5,0.431014326,0.414117804,53,39
0,"('2015-08-13 23:01:05',)","NASA wants to create a smartwatch for space, and it wants you to design it  ",bw,http://t.co/d666v6oKzI,7,5,0.414848689,0.404248033,53,39
0,"('2015-08-13 23:10:07',)",CBA customers can buy food today ,newscomauhq,http://t.co/KkfNELbGI7,8,6,0.416715783,0.381647548,53,40
0,"('2015-08-13 23:20:11',)",The crippling problem restaurant-goers haven’t noticed but chefs are freaking out about ,washingtonpost,http://t.co/DYjBqna5Dc,10,7,0.378140956,0.352574876,47,35
0,"('2015-08-13 23:30:08',)",This performance artist truly has something up his sleeve. He has an ear on his arm: ,cnn,http://t.co/zKnJbdwWC0,9,6,0.382538235,0.355145138,48,35
0,"('2015-08-13 23:40:20',)","RT @ForTheWin: Johnny Football scrambles for a 12-yard touchdown, refrains from 'Cashin' Out' –  ",usatoday,http://t.co/VNJHIjMjwt,7,4,0.428102825,0.404342324,48,35
0,"('2015-08-13 23:50:18',)",This performance artist truly has something up his sleeve. He has an ear on his arm: ,cnn,http://t.co/zKnJbdwWC0,9,7,0.39912666,0.355144853,47,35
0,"('2015-08-14 00:01:07',)","RT @ForTheWin: Johnny Football scrambles for a 12-yard touchdown, refrains from 'Cashin' Out' –  ",usatoday,http://t.co/VNJHIjMjwt,6,5,0.482217154,0.442743752,47,35
0,"('2015-08-14 00:10:06',)",Uncomplicate breakfast with the Hamilton Beach Breakfast Burrito Maker  ,cnet,http://t.co/YnYhirNx5z,9,6,0.366697728,0.349794737,48,36
0,"('2015-08-14 00:20:16',)",RT @AP_Images: #Calais #migrants endure misery of ‘jungle’ camps - #photos by @morenatti2004:  #France ,ap,http://t.co/wMzV0FuuL1,7,6,0.440489337,0.405657933,45,33
0,"('2015-08-14 00:30:25',)","Zero Latency: The virtual reality revolution begins in Melbourne, Australia  ",cnet,http://t.co/rkjtHuPGKb,7,6,0.416018047,0.397296277,48,35
0,"('2015-08-14 00:39:18',)",CO governor drinks water from contaminated river; residents advised to not follow his lead:  ,abc,http://t.co/BKF7tZ4HhY,7,7,0.38906668,0.384129268,47,34
0,"('2015-08-14 00:50:13',)",Images of China’s Tianjin port city before and after the deadly explosions ,washingtonpost,http://t.co/CBgr46J0xi,7,4,0.425531653,0.406697713,46,34
0,"('2015-08-14 01:01:11',)",Ronan and Storm play up before nuptials ,newscomauhq,http://t.co/MbwuEaz2FZ,9,6,0.406893444,0.367122802,47,35
0,"('2015-08-14 01:11:05',)",Elvis Presley's gun and jewellery among artifacts to be auctioned at Graceland  ,telegraph,http://t.co/Zu5bdN8i5e,6,5,0.460440424,0.42754723,47,34
0,"('2015-08-14 01:20:12',)",Elvis Presley's gun and jewellery among artifacts to be auctioned at Graceland  ,telegraph,http://t.co/Zu5bdN8i5e,7,6,0.439781885,0.411047857,46,34
0,"('2015-08-14 01:28:18',)",Bronnie slums it in economy ,newscomauhq,http://t.co/M6ewfXlmBq,7,4,0.421801839,0.412883404,48,35
0,"('2015-08-14 01:37:18',)",Bystanders stopped a man who rammed 7 cars then tried to carjack others  (Photo: Bellevue PD) ,usatoday,http://t.co/lG6bXpV1s4,9,6,0.389523984,0.357527329,48,34
0,"('2015-08-14 01:46:25',)",Elvis Presley's gun and jewellery among artifacts to be auctioned at Graceland  ,telegraph,http://t.co/Zu5bdN8i5e,5,3,0.502240079,0.477744702,45,33
0,"('2015-08-14 01:52:06',)","The Yankees’ no good, very bad week  ",wsj,http://t.co/ehwwoYKhrx,5,4,0.497463527,0.480332745,44,33
0,"('2015-08-14 02:02:38',)",From cowpat to cowpat ,newscomauhq,http://t.co/rON2IwX4gm,9,5,0.393876113,0.362462413,44,32
0,"('2015-08-14 02:12:02',)",Russian-backed rebels in eastern Ukraine cancel all military leave and prepare for war  ,thetimes,http://t.co/MqBn1hx4ve,5,5,0.502133831,0.493022005,44,32
0,"('2015-08-14 02:22:56',)",Jay Leno isn't happy with the media coverage of the Cosby allegations.  (Photo: Getty) ,usatoday,http://t.co/sVFTGNoTnj,5,4,0.499421305,0.480417962,44,33
0,"('2015-08-14 02:32:51',)","Hey Ho, Let's Go! Who had the best #Songofthe70s Catch #SeventiesCNN now on CNN &amp; @CNNgo:  ",cnn,http://t.co/oZz0jU4MJI,7,6,0.436268458,0.40317768,41,32
0,"('2015-08-14 02:42:16',)",Beef jerky: Listening to Drake and Meek Mill after the smoke clears ,washingtonpost,http://t.co/pBL5aulkhp,8,5,0.430901738,0.381548377,40,32
0,"('2015-08-14 02:50:34',)",Iraq vet who got a free wedding admits he lied about being wounded in combat  (Photo: WFAA) ,usatoday,http://t.co/mEP4MM2woC,5,3,0.531688465,0.478892128,39,32
0,"('2015-08-14 03:01:03',)",Beef jerky: Listening to Drake and Meek Mill after the smoke clears ,washingtonpost,http://t.co/pBL5aulkhp,3,3,0.611681866,0.587041994,40,32
0,"('2015-08-14 03:10:49',)",Beef jerky: Listening to Drake and Meek Mill after the smoke clears ,washingtonpost,http://t.co/pBL5aulkhp,9,6,0.480153946,0.360580794,41,32
0,"('2015-08-14 03:20:25',)","Review:  As a spy thriller, 'Man From U.N.C.L.E.' is stylish but shallow  ",latimes,http://t.co/Xxqbs6fmat,6,4,0.440010754,0.425388225,37,29
0,"('2015-08-14 03:27:50',)",NASA tests the 'Ferrari of rocket engines' for mission to Mars  ,cnet,http://t.co/sPR8ntiAyG,6,4,0.469439847,0.427323766,37,29
0,"('2015-08-14 03:36:56',)",Jay Leno isn't happy with the media coverage of the Cosby allegations.  (Photo: Getty) ,usatoday,http://t.co/sVFTGNoTnj,3,2,0.597590735,0.584077879,38,30
0,"('2015-08-14 03:47:07',)","RT @APBusiness: Apple hires more women, minorities but overall diversity of workforce little changed @BrandonBailey reports ",ap,http://t.co/4BB…,5,3,0.475422794,0.459502053,39,30
0,"('2015-08-14 03:57:47',)",The prison ‘too cruel’ for terror suspect ,newscomauhq,http://t.co/HVWmHUDsZj,5,4,0.475373822,0.456038678,39,30
0,"('2015-08-14 04:06:11',)","Where vegan, vegetarian has never tasted as good ",newscomauhq,http://t.co/IwDqPKCTxq,5,2,0.488018444,0.453671517,40,30
0,"('2015-08-14 04:14:37',)",Americans are congregating in Havana for Friday's flag-raising ceremony  ,usatoday,http://t.co/hQd2pvtiOy,5,4,0.512489374,0.48339348,42,32
0,"('2015-08-14 04:20:13',)",Americans are congregating in Havana for Friday's flag-raising ceremony  ,usatoday,http://t.co/hQd2pvtiOy,5,4,0.502090815,0.480715186,41,31
0,"('2015-08-14 04:31:04',)",The A-Z of memorable (and cringeworthy) celebrity quotes. ,newscomauhq,http://t.co/UHadNsNJWy,7,5,0.46725799,0.408094462,42,31
0,"('2015-08-14 04:40:26',)",A pub's value to a small country town is hard to quantify... until it burns down. ,newscomauhq,http://t.co/TeDy4Ym5yM,5,4,0.51841219,0.482061328,44,32
0,"('2015-08-14 04:50:06',)","You can listen to free, live terrestrial radio on Rdio  ",cnet,http://t.co/Yoh0CmyVgK,8,5,0.412860462,0.382392542,45,32
0,"('2015-08-14 05:00:19',)",Your phone’s internet is about to get super fast ,newscomauhq,http://t.co/mZjItA8DtD,7,4,0.444160479,0.400308375,47,34
0,"('2015-08-14 05:09:40',)",‘He deserves to be looked after’ ,newscomauhq,http://t.co/YPfE9Ezrme,6,6,0.468587491,0.414918581,47,34
0,"('2015-08-14 05:20:11',)",Is this the most awkward public breakup ever? ,newscomauhq,http://t.co/EZhk0On5Ag,5,4,0.477714627,0.454983193,47,35
0,"('2015-08-14 05:30:05',)",The A-Z of memorable (and cringeworthy) celebrity quotes. ,newscomauhq,http://t.co/UHadNsNJWy,7,6,0.409021368,0.39407766,51,38
0,"('2015-08-14 05:40:06',)",Smartphone-charging jeans put a battery over your butt  ,cnet,http://t.co/PiAQShtlkm,6,6,0.463273611,0.438453556,50,37
0,"('2015-08-14 05:50:12',)",Eva Carneiro's treatment by Jose Mourinho condemned by Fifa  ,telegraph,http://t.co/AiyoU3RA2h,9,5,0.365586222,0.338950163,52,38
0,"('2015-08-14 06:00:34',)",The diet debate: should you cut the fat or cull the carbs?   ,thetimes,http://t.co/noqZrNEkcD,7,6,0.435776143,0.397546905,54,40
0,"('2015-08-14 06:11:04',)",Montblanc's CEO is taking on smartwatches  ,bw,http://t.co/HItW4HHEWK,8,6,0.408273554,0.380276458,54,40
0,"('2015-08-14 06:21:49',)",Dazzling shots of the 2015 Perseid meteor shower (pictures)  ,cnet,http://t.co/P09yyx5pKl,6,4,0.45096287,0.431797798,50,38
0,"('2015-08-14 06:30:09',)",Dazzling shots of the 2015 Perseid meteor shower (pictures)  ,cnet,http://t.co/P09yyx5pKl,7,4,0.407810619,0.384256761,51,38
0,"('2015-08-14 06:40:00',)","The Iowa State Fair stands to make $2,500 off the 2016 contenders alone ",washingtonpost,http://t.co/uVECI0C1HM,9,6,0.371714761,0.355752505,52,39
0,"('2015-08-14 06:50:15',)",Dazzling shots of the 2015 Perseid meteor shower (pictures)  ,cnet,http://t.co/P09yyx5pKl,8,5,0.391650432,0.362001098,54,41
0,"('2015-08-14 07:01:07',)",Australia’s answer to Amy Schumer ,newscomauhq,http://t.co/H2JI3Ffg9E,7,5,0.428485883,0.416674758,52,39
0,"('2015-08-14 07:11:23',)",Putin's other war? Russians' binge drinking  ,bw,http://t.co/F05NRjSMq8,7,7,0.485762121,0.422876443,53,41
0,"('2015-08-14 07:20:20',)",Bronnie slums it in economy  #auspol,newscomauhq,http://t.co/7oFl6cTzJp,6,3,0.501506969,0.473381481,51,40
0,"('2015-08-14 07:30:12',)",Bronnie slums it in economy  #auspol,newscomauhq,http://t.co/7oFl6cTzJp,5,2,0.585806111,0.51666565,52,40
0,"('2015-08-14 07:40:06',)","Tianjin explosions: The big questions that still remain.
 ",cnn,http://t.co/UJCaSwqNc3,9,5,0.386380355,0.346084406,53,41
0,"('2015-08-14 07:50:11',)",Refugee corpses forgotten on shore  ,thetimes,http://t.co/tNKYI1xJyh,7,5,0.413586532,0.395301486,51,40
0,"('2015-08-14 08:00:32',)",Turkish man creates a traffic jam so he could propose marriage ,telegraph,http://t.co/1yWFhT8sFQ,5,5,0.525979996,0.472229695,49,38
0,"('2015-08-14 08:11:24',)",Greek parliament passes bailout agreement ,wsj,http://t.co/AYVqm88VGQ,4,3,0.545748383,0.524948041,51,40
0,"('2015-08-14 08:20:00',)","Tianjin explosions: The big questions that still remain.
 ",cnn,http://t.co/UJCaSwqNc3,4,4,0.538288101,0.518189253,50,39
0,"('2015-08-14 08:30:08',)","“I felt violated, it was a very unpleasant thing to have forced upon my screen”   ",thetimes,http://t.co/2rSmOGve4m,8,5,0.407264241,0.36630587,50,39
0,"('2015-08-14 08:40:06',)",Greek parliament passes bailout agreement ,wsj,http://t.co/AYVqm88VGQ,4,4,0.541357019,0.504805045,49,39
0,"('2015-08-14 08:48:17',)",Bronnie slums it in economy  #auspol,newscomauhq,http://t.co/7oFl6cTzJp,4,4,0.520788892,0.501165198,49,39
0,"('2015-08-14 08:56:16',)",Homeless student secures admission to Cambridge University  ,msnuk,http://t.co/De00yJmcm2,5,5,0.470365805,0.458310698,46,37
0,"('2015-08-14 09:06:39',)",10 players who dared to defy Louis van Gaal  ,telegraph,http://t.co/R5X5EUuzsC,6,5,0.442242659,0.424466541,46,37
0,"('2015-08-14 09:15:32',)",Passengers go wild for this flight attendant ,newscomauhq,http://t.co/KG7lWqsfYW,6,4,0.449090941,0.419646211,47,38
0,"('2015-08-14 09:24:03',)",Small high-tech gadgets can make a big difference to students - @sharonprofis has some gift ideas ,cnet,http://t.co/mNFm7uk1Z9,4,4,0.546755219,0.516616709,46,37
0,"('2015-08-14 09:33:20',)",Greek parliament passes bailout agreement ,wsj,http://t.co/AYVqm88VGQ,5,5,0.489134184,0.47169416,47,37
0,"('2015-08-14 09:40:53',)",Dark web rakes in £115m a year from sales of drugs and guns  ,thetimes,http://t.co/kpa9eIy080,6,5,0.471058247,0.428015047,47,37
0,"('2015-08-14 09:49:05',)",When a Dad tries to do his daughter’s hair ,newscomauhq,http://t.co/Jn6xv0TZml,8,7,0.437292118,0.383715283,48,38
0,"('2015-08-14 10:00:01',)",Simplify your breakfast with the Hamilton Beach Breakfast Burrito Maker #nom  ,cnet,http://t.co/l302L42nyD,10,8,0.377092405,0.350093509,51,39
0,"('2015-08-14 10:10:02',)","With ""Straight Outta Compton"" Dr. Dre returns to the spotlight, and so do the misdeeds of his past ",washingtonpost,http://t.co/wkevOFv73p,5,4,0.520310657,0.471778495,52,40
0,"('2015-08-14 10:20:05',)","""My enslaved ancestors whisper to me during a summer bloated with the weight of black death""  ",ajenglish,http://t.co/IayyZ8kf5O,9,7,0.391151656,0.364959553,51,38
0,"('2015-08-14 10:30:51',)",What makes Trump and Sanders the men of the moment? It's what they have in common  ,latimes,http://t.co/HDZmQyBYos,10,7,0.37111029,0.340772693,51,39
0,"('2015-08-14 10:39:34',)","""My enslaved ancestors whisper to me during a summer bloated with the weight of black death""  ",ajenglish,http://t.co/IayyZ8kf5O,8,7,0.398862206,0.361475121,53,41
0,"('2015-08-14 10:48:19',)","Blogger deaths in Bangladesh intimidate activists and hurt freedom of speech.
 ",ajenglish,http://t.co/3VFfibKlD2,9,8,0.372591514,0.355434319,50,39
0,"('2015-08-14 10:58:34',)","Blogger deaths in Bangladesh intimidate activists and hurt freedom of speech.
 ",ajenglish,http://t.co/3VFfibKlD2,6,5,0.464524855,0.434680519,53,41
0,"('2015-08-14 11:08:32',)",Is this the worst haircut in the NRL? ,newscomauhq,http://t.co/k3QbhSBQhd,4,3,0.525083916,0.518696987,57,44
0,"('2015-08-14 11:18:04',)",RT @WSJcanada: Canadians find another use for drones: chasing geese  By @macdonaldajm,wsj,http://t.co/uD0aHcSnw6,6,5,0.452846383,0.43250045,58,45
0,"('2015-08-14 11:27:48',)",Airlines are fighting for the wealthiest passengers at LAX  ,bw,http://t.co/1zNXjmH9lb,8,7,0.410810824,0.369964445,59,47
0,"('2015-08-14 11:38:03',)",Volcanoes deter more than a debt ,newscomauhq,http://t.co/MFw2pSlsiZ,5,4,0.500895992,0.471691337,58,47
0,"('2015-08-14 11:46:00',)",RT @BBCEngland: Heavy rain warnings issued for northern England  ,bbcnews,http://t.co/5qxm7mnTrr,9,8,0.375751558,0.354439322,57,46
0,"('2015-08-14 11:54:49',)","RT @cnnbrk: Secretary of State John Kerry to raise U.S. flag over embassy in Havana, Cuba, for 1st time in 54 years. Watch live: ",cnn,http://t.c…,5,2,0.953404648,0.881187442,58,48
0,"('2015-08-14 12:05:21',)",VIDEO: Secretary of State John Kerry arrives in Havana to raise flag at US embassy in Cuba: ,ap,http://t.co/vi9XEYF4h1,5,3,0.995660918,0.961334918,55,46
0,"('2015-08-14 12:15:04',)",VIDEO: Secretary of State John Kerry arrives in Havana to raise flag at US embassy in Cuba: ,ap,http://t.co/vi9XEYF4h1,5,3,0.99491203,0.959326413,56,47
0,"('2015-08-14 12:22:34',)",Famous Twitter handles that don't belong to the person you think...  ,telegraph,http://t.co/7A77v9xUJE,7,5,0.451481786,0.393989685,60,52
0,"('2015-08-14 12:30:42',)",This week's @Crave giveaway: A Neo N2 smartpen for making handwritten notes digital  ,cnet,http://t.co/NjnVnC54Kg,4,3,0.566619807,0.529987587,62,54
0,"('2015-08-14 12:35:26',)","RT @nytgraphics: The Yen, Won and Renminbi: A Triangular Guide to the East Asian Currency Wars  ",nytimes,http://t.co/W0SKJp6b5U,6,5,0.495293794,0.433572937,67,58
0,"('2015-08-14 12:46:06',)",Airlines are fighting for the wealthiest passengers at LAX  ,bw,http://t.co/1zNXjmH9lb,5,4,0.525041946,0.470664345,66,59
0,"('2015-08-14 12:55:52',)","“I felt violated, it was a very unpleasant thing to have forced upon my screen”  ",thetimes,http://t.co/TPOlutYAvy,5,4,0.509262381,0.485292464,68,61
1,"('2015-08-14 13:05:02',)",WATCH LIVE: American flag to be raised over US Embassy in Cuba:  ,abc,http://t.co/DpeuPtqsFo,5,4,0.959339843,0.891945607,67,62
0,"('2015-08-14 13:15:28',)",Joe Biden is wading further into a 2016 presidential bid ,nytimes,http://t.co/itrvKr7rmu,8,6,0.396207279,0.369652144,68,64
0,"('2015-08-14 13:23:54',)","Sorry, Galaxy Note 5, S6 Edge+ buyers: The 128GB option was a flub  ",cnet,http://t.co/1qNN8aiB4M,10,6,0.375200299,0.33546889,71,67
0,"('2015-08-14 13:31:12',)","“I felt violated, it was a very unpleasant thing to have forced upon my screen”  ",thetimes,http://t.co/TPOlutYAvy,6,5,0.450497749,0.429641122,71,66
0,"('2015-08-14 13:41:29',)",How a failed mountain climb spawned an epic documentary  ,bw,http://t.co/MfVTOOINsO,8,6,0.41243216,0.368928981,72,67
0,"('2015-08-14 13:52:03',)",Is YouTube too big to innovate? What's next for the video platform as Google reorganizes:  ,latimes,http://t.co/iqqjOY8wIF,6,4,0.465405042,0.433198597,75,70
0,"('2015-08-14 14:02:56',)",Joe Biden is wading further into a 2016 presidential bid ,nytimes,http://t.co/itrvKr7rmu,6,5,0.485462599,0.437386234,77,71
1,"('2015-08-14 14:13:39',)","The U.S. flag was raised over the embassy in Havana, Cuba, for the first time in 54 years. 
",cnn,http://t.co/36WCwxoqa8,5,4,0.980772003,0.948313668,74,70
